Time,DI1,DI2,DI3,DI4,DI5,DI6,I1L_valid,V1 [10nV],I1L [10pA],I1H [nA],V1,I1L,I1H
,1,0,1,1,1,0,0,602893,-36516,22225538,0.00602893,-3.6516E-07,0.022225538
,1,0,1,1,1,0,0,592011,-36604,21716594,0.00592011,-3.6604E-07,0.021716594
,1,0,1,1,1,0,0,589566,-36323,21617476,0.00589566,-3.6323E-07,0.021617476
,1,0,1,1,1,0,0,589810,-36376,21640459,0.0058981,-3.6376E-07,0.021640459
,1,0,1,1,1,0,0,585042,-36534,21440442,0.00585042,-3.6534E-07,0.021440442
,1,0,1,1,1,0,0,501779,-36464,17403411,0.00501779,-3.6464E-07,0.017403411
,1,0,1,1,1,0,0,399076,-36586,12385304,0.00399076,-3.6586E-07,0.012385304
,1,0,1,1,1,0,0,443947,74768,14573796,0.00443947,7.4768E-07,0.014573796
,1,0,1,1,1,0,0,337453,19388935,8995723,0.00337453,0.000193889,0.008995723
,1,0,1,1,1,0,0,323026,16046113,8371925,0.00323026,0.000160461,0.008371925
,1,0,1,1,1,0,0,458741,-31607,15217717,0.00458741,-3.1607E-07,0.015217717
,1,0,1,1,1,0,0,509482,-35534,17690149,0.00509482,-3.5534E-07,0.017690149
,1,0,1,1,1,0,0,536625,-35990,19045035,0.00536625,-3.599E-07,0.019045035
,1,0,1,1,1,0,0,546161,-36271,19537639,0.00546161,-3.6271E-07,0.019537639
,1,0,1,1,1,0,0,548362,-36253,19608942,0.00548362,-3.6253E-07,0.019608942
,1,0,1,1,1,0,0,560711,-36323,20204226,0.00560711,-3.6323E-07,0.020204226
,1,0,1,1,1,0,0,546773,-36323,19529724,0.00546773,-3.6323E-07,0.019529724
,1,0,1,1,1,0,0,477448,-36165,16129430,0.00477448,-3.6165E-07,0.01612943
,1,0,1,1,1,0,0,472680,-36253,15920893,0.0047268,-3.6253E-07,0.015920893
,1,0,1,1,1,0,0,481238,-36201,16341304,0.00481238,-3.6201E-07,0.016341304
,1,0,1,1,1,0,0,489186,-36288,16709995,0.00489186,-3.6288E-07,0.016709995
,1,0,1,1,1,0,0,494076,-36499,17008368,0.00494076,-3.6499E-07,0.017008368
,1,0,1,1,1,0,0,497500,-36446,17175865,0.004975,-3.6446E-07,0.017175865
,1,0,1,1,1,0,0,498355,-36464,17150974,0.00498355,-3.6464E-07,0.017150974
,1,0,1,1,1,0,0,500312,-36516,17260710,0.00500312,-3.6516E-07,0.01726071
,1,0,1,1,1,0,0,504469,-36358,17445151,0.00504469,-3.6358E-07,0.017445151
,1,0,1,1,1,0,0,505447,-36306,17511781,0.00505447,-3.6306E-07,0.017511781
,1,0,1,1,1,0,0,507525,-36323,17639255,0.00507525,-3.6323E-07,0.017639255
,1,0,1,1,1,0,0,509115,-36569,17732302,0.00509115,-3.6569E-07,0.017732302
,1,0,1,1,1,0,0,508626,-36586,17725976,0.00508626,-3.6586E-07,0.017725976
,1,0,1,1,1,0,0,508137,-36446,17669932,0.00508137,-3.6446E-07,0.017669932
,1,0,1,1,1,0,0,506058,-36499,17569510,0.00506058,-3.6499E-07,0.01756951
,1,0,1,1,1,0,0,502879,-36639,17421722,0.00502879,-3.6639E-07,0.017421722
,1,0,1,1,1,0,0,497989,-36604,17187245,0.00497989,-3.6604E-07,0.017187245
,1,0,1,1,1,0,0,497255,-36464,17127386,0.00497255,-3.6464E-07,0.017127386
,1,0,1,1,1,0,0,478915,-36446,16218916,0.00478915,-3.6446E-07,0.016218916
,1,0,1,1,1,0,0,450183,-36393,14839013,0.00450183,-3.6393E-07,0.014839013
1550139532,1,0,1,1,1,0,0,434777,-36393,14118925,0.00434777,-3.6393E-07,0.014118925
,1,0,1,1,1,0,0,327917,-36376,8889547,0.00327917,-3.6376E-07,0.008889547
,1,0,1,1,1,0,0,402988,-36464,12533187,0.00402988,-3.6464E-07,0.012533187
,1,0,1,1,1,0,0,442847,-36481,14478683,0.00442847,-3.6481E-07,0.014478683
,1,0,1,1,1,0,0,461064,-36464,15328756,0.00461064,-3.6464E-07,0.015328756
,1,0,1,1,1,0,0,464977,-36534,15512879,0.00464977,-3.6534E-07,0.015512879
,1,0,1,1,1,0,0,450427,-36464,14867719,0.00450427,-3.6464E-07,0.014867719
,1,0,1,1,1,0,0,422795,-36358,13504950,0.00422795,-3.6358E-07,0.01350495
,1,0,1,1,1,0,0,413381,-36358,13043626,0.00413381,-3.6358E-07,0.013043626
,1,0,1,1,1,0,0,379146,-36551,11374791,0.00379146,-3.6551E-07,0.011374791
,1,0,1,1,1,0,0,412158,-36551,12965424,0.00412158,-3.6551E-07,0.012965424
,1,0,1,1,1,0,0,433921,-36534,14017836,0.00433921,-3.6534E-07,0.014017836
,1,0,1,1,1,0,0,435633,-36464,14131132,0.00435633,-3.6464E-07,0.014131132
,1,0,1,1,1,0,0,432087,-36464,13961982,0.00432087,-3.6464E-07,0.013961982
,1,0,1,1,1,0,0,412769,-36428,13005828,0.00412769,-3.6428E-07,0.013005828
,1,0,1,1,1,0,0,406656,-36586,12699635,0.00406656,-3.6586E-07,0.012699635
,1,0,1,1,1,0,0,403599,-36499,12604077,0.00403599,-3.6499E-07,0.012604077
,1,0,1,1,1,0,0,402743,-36288,12581316,0.00402743,-3.6288E-07,0.012581316
,1,0,1,1,1,0,0,416804,-36253,13219801,0.00416804,-3.6253E-07,0.013219801
,1,0,1,1,1,0,0,419983,-36271,13426748,0.00419983,-3.6271E-07,0.013426748
,1,0,1,1,1,0,0,416804,-36446,13297748,0.00416804,-3.6446E-07,0.013297748
,1,0,1,1,1,0,0,411302,-36656,12982908,0.00411302,-3.6656E-07,0.012982908
,1,0,1,1,1,0,0,409468,-36569,12889957,0.00409468,-3.6569E-07,0.012889957
,1,0,1,1,1,0,0,407512,-36516,12820180,0.00407512,-3.6516E-07,0.01282018
,1,0,1,1,1,0,0,400420,-36411,12431208,0.0040042,-3.6411E-07,0.012431208
,1,0,1,1,1,0,0,391251,-36428,11932500,0.00391251,-3.6428E-07,0.0119325
,1,0,1,1,1,0,0,391862,-36516,11989021,0.00391862,-3.6516E-07,0.011989021
,1,0,1,1,1,0,0,388438,-36306,11853885,0.00388438,-3.6306E-07,0.011853885
,1,0,1,1,1,0,0,387827,-36236,11863136,0.00387827,-3.6236E-07,0.011863136
,1,0,1,1,1,0,0,387583,-36236,11882591,0.00387583,-3.6236E-07,0.011882591
,1,0,1,1,1,0,0,393574,-36464,12100378,0.00393574,-3.6464E-07,0.012100378
,1,0,1,1,1,0,0,396630,-36551,12154293,0.0039663,-3.6551E-07,0.012154293
,1,0,1,1,1,0,0,394429,-36516,12051232,0.00394429,-3.6516E-07,0.012051232
,1,0,1,1,1,0,0,392718,-36411,11955070,0.00392718,-3.6411E-07,0.01195507
,1,0,1,1,1,0,0,390639,-36341,11858940,0.00390639,-3.6341E-07,0.01185894
,1,0,1,1,1,0,0,388438,-36358,11816469,0.00388438,-3.6358E-07,0.011816469
,1,0,1,1,1,0,0,386849,-36516,11735884,0.00386849,-3.6516E-07,0.011735884
,1,0,1,1,1,0,0,380980,-36481,11433060,0.0038098,-3.6481E-07,0.01143306
,1,0,1,1,1,0,0,361540,-36656,10539690,0.0036154,-3.6656E-07,0.01053969
,1,0,1,1,1,0,0,340143,-36481,9477678,0.00340143,-3.6481E-07,0.009477678
,1,0,1,1,1,0,0,359217,-36516,10388342,0.00359217,-3.6516E-07,0.010388342
,1,0,1,1,1,0,0,373522,-36604,11172103,0.00373522,-3.6604E-07,0.011172103
,1,0,1,1,1,0,0,374989,-36376,11288579,0.00374989,-3.6376E-07,0.011288579
,1,0,1,1,1,0,0,376945,-36481,11340681,0.00376945,-3.6481E-07,0.011340681
,1,0,1,1,1,0,0,377679,-36428,11399873,0.00377679,-3.6428E-07,0.011399873
,1,0,1,1,1,0,0,377924,-36534,11444505,0.00377924,-3.6534E-07,0.011444505
,1,0,1,1,1,0,0,377312,-36604,11444377,0.00377312,-3.6604E-07,0.011444377
,1,0,1,1,1,0,0,375356,-36569,11409664,0.00375356,-3.6569E-07,0.011409664
,1,0,1,1,1,0,0,376701,-36551,11414496,0.00376701,-3.6551E-07,0.011414496
,1,0,1,1,1,0,0,368876,-36358,11010773,0.00368876,-3.6358E-07,0.011010773
,1,0,1,1,1,0,0,341244,-36165,9648768,0.00341244,-3.6165E-07,0.009648768
,1,0,1,1,1,0,0,358850,-36183,10519663,0.0035885,-3.6183E-07,0.010519663
,1,0,1,1,1,0,0,374378,-36481,11342144,0.00374378,-3.6481E-07,0.011342144
,1,0,1,1,1,0,0,349802,-36376,10143725,0.00349802,-3.6376E-07,0.010143725
,1,0,1,1,1,0,0,290137,-36306,7237847,0.00290137,-3.6306E-07,0.007237847
,1,0,1,1,1,0,0,240741,-36621,4785601,0.00240741,-3.6621E-07,0.004785601
,1,0,1,1,1,0,0,193180,1625874,2443408,0.0019318,1.62587E-05,0.002443408
,1,0,1,1,1,0,0,171661,47541085,948238,0.00171661,0.000475411,0.000948238
,1,0,1,1,1,0,1,163102,92554109,476710,0.00163102,0.000925541,0.00047671
,1,0,1,1,1,0,1,164080,97210740,477091,0.0016408,0.000972107,0.000477091
,1,0,1,1,1,0,1,169338,108956291,599193,0.00169338,0.001089563,0.000599193
,1,0,1,1,1,0,0,189389,169196900,1215044,0.00189389,0.001691969,0.001215044
,1,0,1,1,1,0,0,204917,154995181,2074591,0.00204917,0.001549952,0.002074591
,1,0,1,1,1,0,0,208585,17177094,3018411,0.00208585,0.000171771,0.003018411
,1,0,1,1,1,0,0,228881,-31853,4135958,0.00228881,-3.1853E-07,0.004135958
,1,0,1,1,1,0,0,256636,-34465,5428695,0.00256636,-3.4465E-07,0.005428695
,1,0,1,1,1,0,0,281333,-35219,6539980,0.00281333,-3.5219E-07,0.00653998
,1,0,1,1,1,0,0,334886,-35464,9101517,0.00334886,-3.5464E-07,0.009101517
,1,0,1,1,1,0,0,501779,-35675,17156918,0.00501779,-3.5675E-07,0.017156918
,1,0,1,1,1,0,0,752791,-35815,29325230,0.00752791,-3.5815E-07,0.02932523
,1,0,1,1,1,0,0,906601,-35903,36902968,0.00906601,-3.5903E-07,0.036902968
,1,0,1,1,1,0,0,995000,-36060,41363366,0.00995,-3.606E-07,0.041363366
,1,0,1,1,1,0,0,1049897,-36095,44140052,0.01049897,-3.6095E-07,0.044140052
,1,0,1,1,1,0,0,1096847,-36113,46173032,0.01096847,-3.6113E-07,0.046173032
,1,0,1,1,1,0,0,1233051,-35990,52391688,0.01233051,-3.599E-07,0.052391688
,1,0,1,1,1,0,0,1396277,-36288,60196113,0.01396277,-3.6288E-07,0.060196113
,1,0,1,1,1,0,0,1608897,-36464,70690949,0.01608897,-3.6464E-07,0.070690949
,1,0,1,1,1,0,0,1869323,-36323,83604208,0.01869323,-3.6323E-07,0.083604208
,1,0,1,1,1,0,0,2049421,-36218,92486921,0.02049421,-3.6218E-07,0.092486921
,1,0,1,1,1,0,0,2057002,-36148,92936356,0.02057002,-3.6148E-07,0.092936356
,1,0,1,1,1,0,0,2142466,-36358,97329648,0.02142466,-3.6358E-07,0.097329648
,1,0,1,1,1,0,0,2194306,-36464,100348377,0.02194306,-3.6464E-07,0.100348377
,1,0,1,1,1,0,0,2039518,-36288,93206914,0.02039518,-3.6288E-07,0.093206914
,1,0,1,1,1,0,0,1740944,-36306,78696568,0.01740944,-3.6306E-07,0.078696568
,1,0,1,1,1,0,0,1509006,-36341,67234897,0.01509006,-3.6341E-07,0.067234897
,1,0,1,1,1,0,0,1531380,-36358,68564828,0.0153138,-3.6358E-07,0.068564828
,1,0,1,1,1,0,0,1653035,-36218,74558575,0.01653035,-3.6218E-07,0.074558575
,1,0,1,1,1,0,0,1691793,-36376,76175467,0.01691793,-3.6376E-07,0.076175467
,1,0,1,1,1,0,0,1865044,-36691,84211381,0.01865044,-3.6691E-07,0.084211381
,1,0,1,1,1,0,0,2037684,-36464,92577044,0.02037684,-3.6464E-07,0.092577044
,1,0,1,1,1,0,0,2149557,-36236,97996775,0.02149557,-3.6236E-07,0.097996775
,1,0,1,1,1,0,0,2021667,-36341,91928990,0.02021667,-3.6341E-07,0.09192899
,1,0,1,1,1,0,0,1896833,-36341,85701910,0.01896833,-3.6341E-07,0.08570191
,1,0,1,1,1,0,0,1997947,-36341,90816783,0.01997947,-3.6341E-07,0.090816783
,1,0,1,1,1,0,0,2019344,-36481,92156823,0.02019344,-3.6481E-07,0.092156823
,1,0,1,1,1,0,0,1916518,-36481,87532742,0.01916518,-3.6481E-07,0.087532742
,1,0,1,1,1,0,0,1789239,-36341,81411425,0.01789239,-3.6341E-07,0.081411425
,1,0,1,1,1,0,0,1661838,-36253,75179386,0.01661838,-3.6253E-07,0.075179386
,1,0,1,1,1,0,0,1550209,-36288,69845294,0.01550209,-3.6288E-07,0.069845294
,1,0,1,1,1,0,0,1535415,-36499,69198131,0.01535415,-3.6499E-07,0.069198131
1550139532,1,0,1,1,1,0,0,1390652,-36428,61839707,0.01390652,-3.6428E-07,0.061839707
,1,0,1,1,1,0,0,1639830,-36499,74092896,0.0163983,-3.6499E-07,0.074092896
,1,0,1,1,1,0,0,1599605,-36393,72479915,0.01599605,-3.6393E-07,0.072479915
,1,0,1,1,1,0,0,895720,-36376,37575626,0.0089572,-3.6376E-07,0.037575626
,1,0,1,1,1,0,0,1345047,-36306,60223960,0.01345047,-3.6306E-07,0.06022396
,1,0,1,1,1,0,0,1833255,-36288,84784889,0.01833255,-3.6288E-07,0.084784889
,1,0,1,1,1,0,0,1883751,-36604,87283992,0.01883751,-3.6604E-07,0.087283992
,1,0,1,1,1,0,0,1721382,-36656,79118251,0.01721382,-3.6656E-07,0.079118251
,1,0,1,1,1,0,0,1617578,-36411,73918151,0.01617578,-3.6411E-07,0.073918151
,1,0,1,1,1,0,0,1343947,-36446,60077158,0.01343947,-3.6446E-07,0.060077158
,1,0,1,1,1,0,0,897065,-36201,37843767,0.00897065,-3.6201E-07,0.037843767
,1,0,1,1,1,0,0,410446,2116858,13319969,0.00410446,2.11686E-05,0.013319969
,1,0,1,1,1,0,0,359584,4284522,10366376,0.00359584,4.28452E-05,0.010366376
,1,0,1,1,1,0,0,1018597,99434,43450260,0.01018597,9.9434E-07,0.04345026
,1,0,1,1,1,0,0,1642765,-36113,74716917,0.01642765,-3.6113E-07,0.074716917
,1,0,1,1,1,0,0,1715268,-36043,78596274,0.01715268,-3.6043E-07,0.078596274
,1,0,1,1,1,0,0,1818094,-36288,84141445,0.01818094,-3.6288E-07,0.084141445
,1,0,1,1,1,0,0,1889864,-36586,88286558,0.01889864,-3.6586E-07,0.088286558
,1,0,1,1,1,0,0,1915784,-36499,89890511,0.01915784,-3.6499E-07,0.089890511
,1,0,1,1,1,0,0,1905759,-36393,89437103,0.01905759,-3.6393E-07,0.089437103
,1,0,1,1,1,0,0,1822862,-36411,85145918,0.01822862,-3.6411E-07,0.085145918
,1,0,1,1,1,0,0,1535415,-36393,70628039,0.01535415,-3.6393E-07,0.070628039
,1,0,1,1,1,0,0,1440537,-36376,65944576,0.01440537,-3.6376E-07,0.065944576
,1,0,1,1,1,0,0,1453864,-36464,66749954,0.01453864,-3.6464E-07,0.066749954
,1,0,1,1,1,0,0,1387107,-36428,63384087,0.01387107,-3.6428E-07,0.063384087
,1,0,1,1,1,0,0,1500447,-36306,69134044,0.01500447,-3.6306E-07,0.069134044
,1,0,1,1,1,0,0,1607063,-36411,74602349,0.01607063,-3.6411E-07,0.074602349
,1,0,1,1,1,0,0,1696928,-36534,79208882,0.01696928,-3.6534E-07,0.079208882
,1,0,1,1,1,0,0,1828731,-36428,85942649,0.01828731,-3.6428E-07,0.085942649
,1,0,1,1,1,0,0,1792051,-36481,84132989,0.01792051,-3.6481E-07,0.084132989
,1,0,1,1,1,0,0,1346514,-36481,61430168,0.01346514,-3.6481E-07,0.061430168
,1,0,1,1,1,0,0,1506438,-36411,69528897,0.01506438,-3.6411E-07,0.069528897
,1,0,1,1,1,0,0,1597037,-36376,74249712,0.01597037,-3.6376E-07,0.074249712
,1,0,1,1,1,0,0,1084987,-36393,48108196,0.01084987,-3.6393E-07,0.048108196
,1,0,1,1,1,0,0,1282814,-36428,58148161,0.01282814,-3.6428E-07,0.058148161
,1,0,1,1,1,0,0,1456920,-36271,67079830,0.0145692,-3.6271E-07,0.06707983
,1,0,1,1,1,0,0,1328786,-36271,60552374,0.01328786,-3.6271E-07,0.060552374
,1,0,1,1,1,0,0,1338934,-36358,61129919,0.01338934,-3.6358E-07,0.061129919
,1,0,1,1,1,0,0,1379648,-36411,63200982,0.01379648,-3.6411E-07,0.063200982
,1,0,1,1,1,0,0,1471226,-36656,67881393,0.01471226,-3.6656E-07,0.067881393
,1,0,1,1,1,0,0,1519643,-36604,70388571,0.01519643,-3.6604E-07,0.070388571
,1,0,1,1,1,0,0,1539939,-36516,71379280,0.01539939,-3.6516E-07,0.07137928
,1,0,1,1,1,0,0,1623324,-36464,75732612,0.01623324,-3.6464E-07,0.075732612
,1,0,1,1,1,0,0,1585055,-36288,73802439,0.01585055,-3.6288E-07,0.073802439
,1,0,1,1,1,0,0,1565737,-36411,72747707,0.01565737,-3.6411E-07,0.072747707
,1,0,1,1,1,0,0,1687269,-36306,78974215,0.01687269,-3.6306E-07,0.078974215
,1,0,1,1,1,0,0,1736298,-36446,81477069,0.01736298,-3.6446E-07,0.081477069
,1,0,1,1,1,0,0,1656581,-36656,77458254,0.01656581,-3.6656E-07,0.077458254
,1,0,1,0,1,0,0,1612809,-36586,75240802,0.01612809,-3.6586E-07,0.075240802
,1,0,1,0,1,0,0,1491888,-36621,69058704,0.01491888,-3.6621E-07,0.069058704
,1,0,1,0,1,0,0,1509862,-36534,69886398,0.01509862,-3.6534E-07,0.069886398
,1,0,1,0,1,0,0,1484430,-36481,68645763,0.0148443,-3.6481E-07,0.068645763
,1,0,1,0,1,0,0,1413394,-36341,65015602,0.01413394,-3.6341E-07,0.065015602
,1,0,1,0,1,0,0,1348471,-36516,61701011,0.01348471,-3.6516E-07,0.061701011
,1,0,1,0,1,0,0,1334532,-36341,60970020,0.01334532,-3.6341E-07,0.06097002
,1,0,1,0,1,0,0,1400556,-36323,64315795,0.01400556,-3.6323E-07,0.064315795
,1,0,1,1,1,0,0,1505827,-36499,69707902,0.01505827,-3.6499E-07,0.069707902
,1,0,1,1,1,0,0,1614766,-36464,75372759,0.01614766,-3.6464E-07,0.075372759
,1,0,1,1,1,0,0,1677733,-36323,78602155,0.01677733,-3.6323E-07,0.078602155
,1,0,1,1,1,0,0,1693016,-36551,79362551,0.01693016,-3.6551E-07,0.079362551
,1,0,1,1,1,0,0,1691060,-36534,79313055,0.0169106,-3.6534E-07,0.079313055
,1,0,1,1,1,0,0,1674309,-36464,78406333,0.01674309,-3.6464E-07,0.078406333
,1,0,1,1,1,0,0,1639708,-36499,76689910,0.01639708,-3.6499E-07,0.07668991
,1,0,1,1,1,0,0,1604984,-36218,74979623,0.01604984,-3.6218E-07,0.074979623
,1,0,1,1,1,0,0,1509006,-36271,70044231,0.01509006,-3.6271E-07,0.070044231
,1,0,1,0,1,0,0,1346270,-36499,61667569,0.0134627,-3.6499E-07,0.061667569
,1,0,1,0,1,0,0,1111519,-36621,49604384,0.01111519,-3.6621E-07,0.049604384
,1,0,1,0,1,0,0,1059923,-36516,46924750,0.01059923,-3.6516E-07,0.04692475
,1,0,1,0,1,0,0,1208109,-36481,54518286,0.01208109,-3.6481E-07,0.054518286
,1,0,1,0,1,0,0,1245767,-36446,56540362,0.01245767,-3.6446E-07,0.056540362
,1,0,1,0,1,0,0,1146487,-36376,51490338,0.01146487,-3.6376E-07,0.051490338
,1,0,1,1,1,0,0,1282202,-36165,58446057,0.01282202,-3.6165E-07,0.058446057
,1,0,1,1,1,0,0,1394198,-36428,64153099,0.01394198,-3.6428E-07,0.064153099
,1,0,1,1,1,0,0,1441393,-36534,66546885,0.01441393,-3.6534E-07,0.066546885
,1,0,1,1,1,0,0,1544952,-36534,71818733,0.01544952,-3.6534E-07,0.071818733
,1,0,1,1,1,0,0,1467924,-36358,67875226,0.01467924,-3.6358E-07,0.067875226
,1,0,1,1,1,0,0,1465112,-36551,67805512,0.01465112,-3.6551E-07,0.067805512
,1,0,1,1,1,0,0,1408136,-36621,64914862,0.01408136,-3.6621E-07,0.064914862
,1,0,1,1,1,0,0,1441026,-36516,66509723,0.01441026,-3.6516E-07,0.066509723
,1,0,1,1,1,0,0,1446039,-36446,66706943,0.01446039,-3.6446E-07,0.066706943
,1,0,1,1,1,0,0,1481740,-36674,68531227,0.0148174,-3.6674E-07,0.068531227
,1,0,1,1,1,0,0,1445672,-36534,66705608,0.01445672,-3.6534E-07,0.066705608
,1,0,1,1,1,0,0,1391630,-36376,63987382,0.0139163,-3.6376E-07,0.063987382
,1,0,1,1,1,0,0,1331720,-36411,60883394,0.0133172,-3.6411E-07,0.060883394
,1,0,1,1,1,0,0,1268142,-36393,57552115,0.01268142,-3.6393E-07,0.057552115
,1,0,1,1,1,0,0,1232073,-36411,55704879,0.01232073,-3.6411E-07,0.055704879
,1,0,1,1,1,0,0,1229628,-36411,55595811,0.01229628,-3.6411E-07,0.055595811
,1,0,1,1,1,0,0,1256527,-36341,56975173,0.01256527,-3.6341E-07,0.056975173
,1,0,1,1,1,0,0,1313136,-36428,59897677,0.01313136,-3.6428E-07,0.059897677
,1,0,1,1,1,0,0,1369989,-36691,62739372,0.01369989,-3.6691E-07,0.062739372
,1,0,1,1,1,0,0,1441882,-36411,66372235,0.01441882,-3.6411E-07,0.066372235
,1,0,1,1,1,0,0,1472326,-36411,67838382,0.01472326,-3.6411E-07,0.067838382
,1,0,1,1,1,0,0,1369623,-36569,62440141,0.01369623,-3.6569E-07,0.062440141
,1,0,1,1,1,0,0,1459733,-36499,66852792,0.01459733,-3.6499E-07,0.066852792
,1,0,1,1,1,0,0,1521966,-36358,69823710,0.01521966,-3.6358E-07,0.06982371
,1,0,1,1,1,0,0,1505705,-36306,68810367,0.01505705,-3.6306E-07,0.068810367
,1,0,1,1,1,0,0,1391264,-36218,62951882,0.01391264,-3.6218E-07,0.062951882
,1,0,1,1,1,0,0,1377448,-36481,62041282,0.01377448,-3.6481E-07,0.062041282
,1,0,1,1,1,0,0,1327930,-36534,59440549,0.0132793,-3.6534E-07,0.059440549
,1,0,1,1,1,0,0,1304210,-36341,58162593,0.0130421,-3.6341E-07,0.058162593
1550139532,1,0,1,1,1,0,0,1245400,-36393,55135154,0.012454,-3.6393E-07,0.055135154
,1,0,1,1,1,0,0,1091468,-36358,47483889,0.01091468,-3.6358E-07,0.047483889
,1,0,1,1,1,0,0,1093179,-36428,47585614,0.01093179,-3.6428E-07,0.047585614
,1,0,1,1,1,0,0,1104061,-36464,48124217,0.01104061,-3.6464E-07,0.048124217
,1,0,1,1,1,0,0,1079730,-36393,46833928,0.0107973,-3.6393E-07,0.046833928
,1,0,1,1,1,0,0,1121056,-36639,49013010,0.01121056,-3.6639E-07,0.04901301
,1,0,1,1,1,0,0,1189280,-36744,52441851,0.0118928,-3.6744E-07,0.052441851
,1,0,1,1,1,0,0,1228894,-36586,54514344,0.01228894,-3.6586E-07,0.054514344
,1,0,1,1,1,0,0,1266186,-36569,56480058,0.01266186,-3.6569E-07,0.056480058
,1,0,1,1,1,0,0,1223270,-36499,54327392,0.0122327,-3.6499E-07,0.054327392
,1,0,1,1,1,0,0,1257871,-36218,56097825,0.01257871,-3.6218E-07,0.056097825
,1,0,1,1,1,0,0,1270465,-36411,56823698,0.01270465,-3.6411E-07,0.056823698
,1,0,1,1,1,0,0,1277923,-36464,57212893,0.01277923,-3.6464E-07,0.057212893
,1,0,1,1,1,0,0,1389552,-36393,62811787,0.01389552,-3.6393E-07,0.062811787
,1,0,1,1,1,0,0,1406547,-36411,63631089,0.01406547,-3.6411E-07,0.063631089
,1,0,1,1,1,0,0,1409848,-36639,63677946,0.01409848,-3.6639E-07,0.063677946
,1,0,1,1,1,0,0,1381971,-36656,62089951,0.01381971,-3.6656E-07,0.062089951
,1,0,1,1,1,0,0,1341624,-36534,59975242,0.01341624,-3.6534E-07,0.059975242
,1,0,1,1,1,0,0,1230728,-36516,54382387,0.01230728,-3.6516E-07,0.054382387
,1,0,1,1,1,0,0,1035837,-36411,44605286,0.01035837,-3.6411E-07,0.044605286
,1,0,1,1,1,0,0,1118488,-36341,48887093,0.01118488,-3.6341E-07,0.048887093
,1,0,1,1,1,0,0,1124479,-36323,49290148,0.01124479,-3.6323E-07,0.049290148
,1,0,1,1,1,0,0,1048552,-36516,45371278,0.01048552,-3.6516E-07,0.045371278
,1,0,1,1,1,0,0,1018108,-36586,43838914,0.01018108,-3.6586E-07,0.043838914
,1,0,1,1,1,0,0,1061757,-36464,46059322,0.01061757,-3.6464E-07,0.046059322
,1,0,1,1,1,0,0,1124357,-36306,49305947,0.01124357,-3.6306E-07,0.049305947
,1,0,1,1,1,0,0,1152111,-36551,50751590,0.01152111,-3.6551E-07,0.05075159
,1,0,1,1,1,0,0,1188547,-36691,52550919,0.01188547,-3.6691E-07,0.052550919
,1,0,1,1,1,0,0,1234885,-36639,54886754,0.01234885,-3.6639E-07,0.054886754
,1,0,1,1,1,0,0,1286482,-36551,57454109,0.01286482,-3.6551E-07,0.057454109
,1,0,1,1,1,0,0,1307511,-36376,58504835,0.01307511,-3.6376E-07,0.058504835
,1,0,1,1,1,0,0,1154068,-36165,50856463,0.01154068,-3.6165E-07,0.050856463
,1,0,1,1,1,0,0,796440,-36358,32812468,0.0079644,-3.6358E-07,0.032812468
,1,0,1,1,1,0,0,991699,-36569,42601172,0.00991699,-3.6569E-07,0.042601172
,1,0,1,1,1,0,0,1238920,-36446,55042807,0.0123892,-3.6446E-07,0.055042807
,1,0,1,1,1,0,0,1209699,-36393,53576882,0.01209699,-3.6393E-07,0.053576882
,1,0,1,1,1,0,0,931910,-36481,39657147,0.0093191,-3.6481E-07,0.039657147
,1,0,1,1,1,0,0,776510,-36516,31875451,0.0077651,-3.6516E-07,0.031875451
,1,0,1,1,1,0,0,934234,-36341,39794445,0.00934234,-3.6341E-07,0.039794445
,1,0,1,1,1,0,0,1105528,-36358,48388989,0.01105528,-3.6358E-07,0.048388989
,1,0,1,1,1,0,0,1010650,-36639,43648560,0.0101065,-3.6639E-07,0.04364856
,1,0,1,1,1,0,0,926164,-36586,39410877,0.00926164,-3.6586E-07,0.039410877
,1,0,1,1,1,0,0,946582,-36306,40494060,0.00946582,-3.6306E-07,0.04049406
,1,0,1,1,1,0,0,949884,-36358,40673732,0.00949884,-3.6358E-07,0.040673732
,1,0,1,1,1,0,0,964555,-36393,41387462,0.00964555,-3.6393E-07,0.041387462
,1,0,1,1,1,0,0,1004536,-36604,43423239,0.01004536,-3.6604E-07,0.043423239
,1,0,1,1,1,0,0,1034858,-36656,44958591,0.01034858,-3.6656E-07,0.044958591
,1,0,1,1,1,0,0,1054543,-36499,45939286,0.01054543,-3.6499E-07,0.045939286
,1,0,1,0,1,0,0,943403,-36358,40377108,0.00943403,-3.6358E-07,0.040377108
,1,0,1,0,1,0,0,817592,-36253,34033997,0.00817592,-3.6253E-07,0.034033997
,1,0,1,0,1,0,0,1034247,-36411,44979731,0.01034247,-3.6411E-07,0.044979731
,1,0,1,0,1,0,0,1009183,-36674,43711916,0.01009183,-3.6674E-07,0.043711916
,1,0,1,0,1,0,0,1085599,-36428,47613302,0.01085599,-3.6428E-07,0.047613302
,1,0,1,0,1,0,0,1133282,-36411,49995485,0.01133282,-3.6411E-07,0.049995485
,1,0,1,0,1,0,0,1181211,-36481,52318318,0.01181211,-3.6481E-07,0.052318318
,1,0,1,1,1,0,0,1157247,-36464,51081562,0.01157247,-3.6464E-07,0.051081562
